<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.04	21:00:00	1.09473	1.09500	1.09435	1.09471	3106	0	0
2024.01.04	22:00:00	1.09471	1.09492	1.09432	1.09490	3578	0	0
2024.01.04	23:00:00	1.09491	1.09501	1.09456	1.09477	2055	0	0
2024.01.05	00:00:00	1.09435	1.09486	1.09422	1.09449	1153	0	50
2024.01.05	01:00:00	1.09444	1.09477	1.09432	1.09463	728	0	0
2024.01.05	02:00:00	1.09462	1.09515	1.09443	1.09508	1869	0	0
2024.01.05	03:00:00	1.09508	1.09560	1.09501	1.09516	3491	0	0
2024.01.05	04:00:00	1.09516	1.09542	1.09466	1.09470	2025	0	0
2024.01.05	05:00:00	1.09469	1.09475	1.09391	1.09393	1763	0	0
2024.01.05	06:00:00	1.09393	1.09412	1.09364	1.09372	1374	0	0
2024.01.05	07:00:00	1.09372	1.09381	1.09341	1.09375	1921	0	0
2024.01.05	08:00:00	1.09374	1.09374	1.09248	1.09277	3349	0	0
2024.01.05	09:00:00	1.09276	1.09334	1.09226	1.09232	4778	0	0
2024.01.05	10:00:00	1.09232	1.09259	1.09034	1.09077	6243	0	0
2024.01.05	11:00:00	1.09077	1.09306	1.09028	1.09127	6311	0	0
2024.01.05	12:00:00	1.09132	1.09139	1.09038	1.09128	5186	0	0
2024.01.05	13:00:00	1.09128	1.09176	1.09100	1.09141	4193	0	0
2024.01.05	14:00:00	1.09140	1.09208	1.09137	1.09177	4481	0	0
2024.01.05	15:00:00	1.09178	1.09279	1.08767	1.09211	17009	0	0
2024.01.05	16:00:00	1.09214	1.09550	1.09214	1.09488	15664	0	0
2024.01.05	17:00:00	1.09491	1.09984	1.09491	1.09783	19441	0	0
2024.01.05	18:00:00	1.09783	1.09806	1.09530	1.09560	11090	0	0
2024.01.05	19:00:00	1.09560	1.09563	1.09431	1.09462	7609	0	0
2024.01.05	20:00:00	1.09462	1.09563	1.09352	1.09541	6297	0	0
2024.01.05	21:00:00	1.09541	1.09598	1.09431	1.09452	5666	0	0
2024.01.05	22:00:00	1.09452	1.09471	1.09357	1.09392	4657	0	0
2024.01.05	23:00:00	1.09392	1.09415	1.09370	1.09408	2029	0	0
2024.01.08	00:00:00	1.09436	1.09459	1.09421	1.09441	598	0	9
2024.01.08	01:00:00	1.09453	1.09464	1.09348	1.09415	1221	0	0
2024.01.08	02:00:00	1.09416	1.09493	1.09401	1.09486	1311	0	0
2024.01.08	03:00:00	1.09484	1.09530	1.09469	1.09479	2431	0	0
2024.01.08	04:00:00	1.09480	1.09480	1.09360	1.09370	2279	0	0
2024.01.08	05:00:00	1.09371	1.09392	1.09314	1.09330	2035	0	0
2024.01.08	06:00:00	1.09330	1.09371	1.09306	1.09340	1593	0	0
2024.01.08	07:00:00	1.09341	1.09374	1.09320	1.09374	1754	0	0
2024.01.08	08:00:00	1.09374	1.09468	1.09364	1.09457	2165	0	0
2024.01.08	09:00:00	1.09458	1.09523	1.09394	1.09452	5261	0	0
2024.01.08	10:00:00	1.09452	1.09454	1.09293	1.09338	8160	0	0
2024.01.08	11:00:00	1.09337	1.09426	1.09225	1.09370	6400	0	0
2024.01.08	12:00:00	1.09374	1.09435	1.09343	1.09425	5521	0	0
2024.01.08	13:00:00	1.09425	1.09506	1.09367	1.09378	5372	0	0
2024.01.08	14:00:00	1.09379	1.09481	1.09372	1.09446	5254	0	0
2024.01.08	15:00:00	1.09447	1.09563	1.09426	1.09507	8013	0	0
2024.01.08	16:00:00	1.09507	1.09626	1.09493	1.09604	9856	0	0
2024.01.08	17:00:00	1.09602	1.09747	1.09551	1.09698	9041	0	0
2024.01.08	18:00:00	1.09700	1.09788	1.09683	1.09755	7305	0	0
2024.01.08	19:00:00	1.09755	1.09788	1.09626	1.09646	4245	0	0
2024.01.08	20:00:00	1.09645	1.09657	1.09489	1.09554	3201	0	0
2024.01.08	21:00:00	1.09553	1.09629	1.09530	1.09611	3670	0	0
2024.01.08	22:00:00	1.09611	1.09611	1.09495	1.09547	3977	0	0
2024.01.08	23:00:00	1.09547	1.09563	1.09501	1.09508	1986	0	0
2024.01.09	00:00:00	1.09505	1.09531	1.09476	1.09493	873	0	50
2024.01.09	01:00:00	1.09484	1.09526	1.09484	1.09496	716	0	0
2024.01.09	02:00:00	1.09496	1.09594	1.09493	1.09551	2349	0	0
2024.01.09	03:00:00	1.09551	1.09619	1.09513	1.09615	3032	0	0
2024.01.09	04:00:00	1.09615	1.09647	1.09607	1.09628	2276	0	0
2024.01.09	05:00:00	1.09628	1.09663	1.09607	1.09628	1873	0	0
2024.01.09	06:00:00	1.09628	1.09631	1.09535	1.09561	1426	0	0
2024.01.09	07:00:00	1.09562	1.09563	1.09481	1.09497	1750	0	0
2024.01.09	08:00:00	1.09496	1.09549	1.09481	1.09503	2587	0	0
2024.01.09	09:00:00	1.09500	1.09630	1.09461	1.09565	4621	0	0
2024.01.09	10:00:00	1.09564	1.09567	1.09390	1.09497	6466	0	0
2024.01.09	11:00:00	1.09499	1.09506	1.09379	1.09441	6059	0	0
2024.01.09	12:00:00	1.09441	1.09481	1.09325	1.09354	5528	0	0
2024.01.09	13:00:00	1.09355	1.09359	1.09287	1.09314	4780	0	0
2024.01.09	14:00:00	1.09314	1.09416	1.09288	1.09405	5776	0	0
2024.01.09	15:00:00	1.09407	1.09469	1.09330	1.09460	9249	0	0
2024.01.09	16:00:00	1.09462	1.09514	1.09381	1.09455	10297	0	0
2024.01.09	17:00:00	1.09455	1.09469	1.09175	1.09178	10255	0	0
2024.01.09	18:00:00	1.09178	1.09352	1.09105	1.09343	7096	0	0
2024.01.09	19:00:00	1.09344	1.09393	1.09300	1.09341	5068	0	0
2024.01.09	20:00:00	1.09341	1.09401	1.09222	1.09242	4745	0	0
2024.01.09	21:00:00	1.09242	1.09287	1.09201	1.09252	3678	0	0
2024.01.09	22:00:00	1.09255	1.09296	1.09250	1.09280	3702	0	0
2024.01.09	23:00:00	1.09280	1.09310	1.09276	1.09310	2065	0	0
2024.01.10	00:00:00	1.09264	1.09272	1.09251	1.09264	886	0	50
2024.01.10	01:00:00	1.09265	1.09327	1.09264	1.09317	529	0	0
2024.01.10	02:00:00	1.09317	1.09365	1.09291	1.09309	2144	0	0
2024.01.10	03:00:00	1.09308	1.09334	1.09262	1.09322	2831	0	0
2024.01.10	04:00:00	1.09323	1.09360	1.09317	1.09338	2192	0	0
2024.01.10	05:00:00	1.09338	1.09361	1.09278	1.09293	2199	0	0
2024.01.10	06:00:00	1.09292	1.09331	1.09289	1.09321	1504	0	0
2024.01.10	07:00:00	1.09321	1.09342	1.09305	1.09323	1536	0	0
2024.01.10	08:00:00	1.09322	1.09336	1.09236	1.09247	2631	0	0
2024.01.10	09:00:00	1.09253	1.09455	1.09247	1.09262	5723	0	0
2024.01.10	10:00:00	1.09262	1.09450	1.09227	1.09434	7002	0	0
2024.01.10	11:00:00	1.09433	1.09520	1.09416	1.09473	4946	0	0
2024.01.10	12:00:00	1.09472	1.09547	1.09452	1.09493	4389	0	0
2024.01.10	13:00:00	1.09495	1.09555	1.09417	1.09460	3759	0	0
2024.01.10	14:00:00	1.09460	1.09505	1.09431	1.09439	4078	0	0
2024.01.10	15:00:00	1.09439	1.09520	1.09406	1.09407	6141	0	0
2024.01.10	16:00:00	1.09404	1.09417	1.09320	1.09401	6802	0	0
2024.01.10	17:00:00	1.09399	1.09691	1.09356	1.09674	8069	0	0
2024.01.10	18:00:00	1.09676	1.09691	1.09525	1.09591	5796	0	0
2024.01.10	19:00:00	1.09593	1.09681	1.09582	1.09671	3618	0	0
2024.01.10	20:00:00	1.09671	1.09697	1.09594	1.09694	3711	0	0
2024.01.10	21:00:00	1.09695	1.09709	1.09669	1.09704	2886	0	0
2024.01.10	22:00:00	1.09703	1.09729	1.09616	1.09655	5322	0	0
2024.01.10	23:00:00	1.09652	1.09723	1.09649	1.09719	2336	0	0
2024.01.11	00:00:00	1.09674	1.09704	1.09674	1.09703	805	0	50
2024.01.11	01:00:00	1.09703	1.09748	1.09698	1.09740	808	0	0
2024.01.11	02:00:00	1.09742	1.09789	1.09730	1.09778	1931	0	0
2024.01.11	03:00:00	1.09778	1.09803	1.09750	1.09789	2747	0	0
2024.01.11	04:00:00	1.09789	1.09848	1.09770	1.09781	2543	0	0
2024.01.11	05:00:00	1.09781	1.09812	1.09772	1.09803	1608	0	0
2024.01.11	06:00:00	1.09803	1.09828	1.09776	1.09778	1455	0	0
2024.01.11	07:00:00	1.09778	1.09815	1.09757	1.09784	2136	0	0
2024.01.11	08:00:00	1.09783	1.09885	1.09746	1.09858	2386	0	0
2024.01.11	09:00:00	1.09860	1.09869	1.09774	1.09790	3471	0	0
2024.01.11	10:00:00	1.09790	1.09815	1.09718	1.09751	5552	0	0
2024.01.11	11:00:00	1.09752	1.09754	1.09589	1.09638	5217	0	0
2024.01.11	12:00:00	1.09638	1.09699	1.09587	1.09689	4745	0	0
2024.01.11	13:00:00	1.09689	1.09825	1.09674	1.09787	4569	0	0
2024.01.11	14:00:00	1.09787	1.09906	1.09762	1.09838	4178	0	0
2024.01.11	15:00:00	1.09838	1.10001	1.09356	1.09394	17757	0	0
2024.01.11	16:00:00	1.09398	1.09739	1.09315	1.09542	17013	0	0
2024.01.11	17:00:00	1.09542	1.09629	1.09303	1.09464	15196	0	0
2024.01.11	18:00:00	1.09465	1.09574	1.09366	1.09423	11482	0	0
2024.01.11	19:00:00	1.09423	1.09545	1.09414	1.09510	8334	0	0
2024.01.11	20:00:00	1.09507	1.09662	1.09499	1.09648	6136	0	0
2024.01.11	21:00:00	1.09649	1.09830	1.09647	1.09821	5901	0	0
2024.01.11	22:00:00	1.09821	1.09827	1.09561	1.09714	6706	0	0
2024.01.11	23:00:00	1.09711	1.09751	1.09702	1.09728	2800	0	0
2024.01.12	00:00:00	1.09695	1.09736	1.09693	1.09706	901	0	50
2024.01.12	01:00:00	1.09697	1.09825	1.09688	1.09823	1479	0	0
2024.01.12	02:00:00	1.09823	1.09848	1.09742	1.09757	2936	0	0
2024.01.12	03:00:00	1.09757	1.09843	1.09726	1.09827	3173	0	0
2024.01.12	04:00:00	1.09826	1.09854	1.09782	1.09797	2679	0	0
2024.01.12	05:00:00	1.09797	1.09829	1.09771	1.09778	1511	0	0
2024.01.12	06:00:00	1.09777	1.09777	1.09732	1.09755	1440	0	0
2024.01.12	07:00:00	1.09757	1.09805	1.09737	1.09755	1991	0	0
2024.01.12	08:00:00	1.09756	1.09787	1.09732	1.09753	1786	0	0
2024.01.12	09:00:00	1.09757	1.09780	1.09609	1.09666	4995	0	0
2024.01.12	10:00:00	1.09660	1.09828	1.09649	1.09751	6753	0	0
2024.01.12	11:00:00	1.09752	1.09799	1.09611	1.09626	5587	0	0
2024.01.12	12:00:00	1.09626	1.09641	1.09568	1.09600	4403	0	0
2024.01.12	13:00:00	1.09600	1.09620	1.09466	1.09497	4667	0	0
2024.01.12	14:00:00	1.09497	1.09520	1.09371	1.09377	5220	0	0
2024.01.12	15:00:00	1.09379	1.09696	1.09359	1.09553	13299	0	0
2024.01.12	16:00:00	1.09553	1.09849	1.09528	1.09757	12481	0	0
2024.01.12	17:00:00	1.09757	1.09870	1.09624	1.09662	11189	0	0
2024.01.12	18:00:00	1.09662	1.09739	1.09583	1.09584	7996	0	0
2024.01.12	19:00:00	1.09583	1.09589	1.09471	1.09496	5059	0	0
2024.01.12	20:00:00	1.09495	1.09596	1.09491	1.09594	3991	0	0
2024.01.12	21:00:00	1.09592	1.09634	1.09536	1.09560	3594	0	0
2024.01.12	22:00:00	1.09560	1.09564	1.09505	1.09513	3329	0	0
2024.01.12	23:00:00	1.09512	1.09527	1.09481	1.09498	2826	0	0
2024.01.15	00:00:00	1.09473	1.09506	1.09441	1.09495	579	0	9
2024.01.15	01:00:00	1.09489	1.09494	1.09441	1.09452	1170	0	0
2024.01.15	02:00:00	1.09452	1.09541	1.09408	1.09535	3343	0	0
2024.01.15	03:00:00	1.09535	1.09562	1.09496	1.09548	2612	0	0
2024.01.15	04:00:00	1.09550	1.09656	1.09550	1.09649	2112	0	0
2024.01.15	05:00:00	1.09649	1.09676	1.09636	1.09643	1923	0	0
2024.01.15	06:00:00	1.09644	1.09645	1.09587	1.09630	1325	0	0
2024.01.15	07:00:00	1.09631	1.09660	1.09608	1.09640	1584	0	0
2024.01.15	08:00:00	1.09640	1.09667	1.09625	1.09641	2137	0	0
2024.01.15	09:00:00	1.09640	1.09662	1.09516	1.09534	4304	0	0
2024.01.15	10:00:00	1.09540	1.09651	1.09537	1.09581	6114	0	0
2024.01.15	11:00:00	1.09581	1.09590	1.09431	1.09467	5159	0	0
2024.01.15	12:00:00	1.09467	1.09468	1.09335	1.09401	4695	0	0
2024.01.15	13:00:00	1.09402	1.09491	1.09400	1.09454	3644	0	0
2024.01.15	14:00:00	1.09453	1.09589	1.09439	1.09538	5257	0	0
2024.01.15	15:00:00	1.09539	1.09543	1.09444	1.09505	5020	0	0
2024.01.15	16:00:00	1.09506	1.09520	1.09386	1.09434	4743	0	0
2024.01.15	17:00:00	1.09434	1.09509	1.09381	1.09498	4836	0	0
2024.01.15	18:00:00	1.09497	1.09524	1.09467	1.09473	3195	0	0
2024.01.15	19:00:00	1.09472	1.09525	1.09461	1.09481	1643	0	0
2024.01.15	20:00:00	1.09481	1.09528	1.09476	1.09528	462	0	0
2024.01.15	21:00:00	1.09527	1.09536	1.09498	1.09506	857	0	0
2024.01.15	22:00:00	1.09508	1.09519	1.09492	1.09519	517	0	0
2024.01.15	23:00:00	1.09517	1.09519	1.09498	1.09505	401	0	0
2024.01.16	00:00:00	1.09478	1.09481	1.09458	1.09475	1063	0	24
2024.01.16	01:00:00	1.09474	1.09501	1.09448	1.09450	1323	0	0
2024.01.16	02:00:00	1.09450	1.09462	1.09191	1.09198	3536	0	0
2024.01.16	03:00:00	1.09197	1.09316	1.09155	1.09277	5010	0	0
2024.01.16	04:00:00	1.09277	1.09277	1.09216	1.09240	2776	0	0
2024.01.16	05:00:00	1.09239	1.09255	1.09162	1.09189	2643	0	0
2024.01.16	06:00:00	1.09188	1.09201	1.09131	1.09175	1724	0	0
2024.01.16	07:00:00	1.09176	1.09186	1.09126	1.09154	2293	0	0
2024.01.16	08:00:00	1.09154	1.09216	1.09127	1.09173	2880	0	0
2024.01.16	09:00:00	1.09179	1.09267	1.09086	1.09185	5506	0	0
2024.01.16	10:00:00	1.09185	1.09235	1.08943	1.09047	9807	0	0
2024.01.16	11:00:00	1.09046	1.09046	1.08841	1.08861	7417	0	0
2024.01.16	12:00:00	1.08861	1.08895	1.08794	1.08812	5362	0	0
2024.01.16	13:00:00	1.08812	1.08949	1.08739	1.08923	5386	0	0
2024.01.16	14:00:00	1.08923	1.08934	1.08838	1.08863	5224	0	0
2024.01.16	15:00:00	1.08863	1.08980	1.08717	1.08740	11499	0	0
2024.01.16	16:00:00	1.08740	1.08893	1.08666	1.08726	12021	0	0
2024.01.16	17:00:00	1.08726	1.08883	1.08657	1.08857	8978	0	0
2024.01.16	18:00:00	1.08859	1.08948	1.08621	1.08811	15584	0	0
2024.01.16	19:00:00	1.08811	1.08829	1.08629	1.08630	7081	0	0
2024.01.16	20:00:00	1.08630	1.08772	1.08630	1.08700	4831	0	0
2024.01.16	21:00:00	1.08702	1.08748	1.08678	1.08737	3855	0	0
2024.01.16	22:00:00	1.08737	1.08759	1.08701	1.08714	3183	0	0
2024.01.16	23:00:00	1.08719	1.08776	1.08713	1.08755	1234	0	0
2024.01.17	00:00:00	1.08728	1.08756	1.08687	1.08748	904	0	50
2024.01.17	01:00:00	1.08746	1.08786	1.08734	1.08786	717	0	0
2024.01.17	02:00:00	1.08788	1.08789	1.08724	1.08779	2415	0	0
2024.01.17	03:00:00	1.08778	1.08823	1.08734	1.08773	2788	0	0
2024.01.17	04:00:00	1.08773	1.08846	1.08739	1.08749	2353	0	0
2024.01.17	05:00:00	1.08748	1.08748	1.08652	1.08664	2370	0	0
2024.01.17	06:00:00	1.08664	1.08711	1.08648	1.08709	1504	0	0
2024.01.17	07:00:00	1.08709	1.08723	1.08609	1.08648	2916	0	0
2024.01.17	08:00:00	1.08649	1.08651	1.08555	1.08622	3826	0	0
2024.01.17	09:00:00	1.08623	1.08738	1.08587	1.08702	7533	0	0
2024.01.17	10:00:00	1.08702	1.08816	1.08663	1.08668	7630	0	0
2024.01.17	11:00:00	1.08667	1.08787	1.08610	1.08763	5984	0	0
2024.01.17	12:00:00	1.08762	1.08840	1.08672	1.08717	5583	0	0
2024.01.17	13:00:00	1.08720	1.08832	1.08698	1.08787	4524	0	0
2024.01.17	14:00:00	1.08786	1.08814	1.08695	1.08744	4670	0	0
2024.01.17	15:00:00	1.08744	1.08786	1.08513	1.08640	11093	0	0
2024.01.17	16:00:00	1.08641	1.08702	1.08477	1.08489	10331	0	0
2024.01.17	17:00:00	1.08490	1.08709	1.08446	1.08490	10863	0	0
2024.01.17	18:00:00	1.08491	1.08647	1.08477	1.08574	8016	0	0
2024.01.17	19:00:00	1.08574	1.08700	1.08568	1.08670	5303	0	0
2024.01.17	20:00:00	1.08674	1.08674	1.08564	1.08658	5373	0	0
2024.01.17	21:00:00	1.08658	1.08788	1.08658	1.08739	4373	0	0
2024.01.17	22:00:00	1.08739	1.08821	1.08704	1.08810	3411	0	0
2024.01.17	23:00:00	1.08809	1.08828	1.08809	1.08814	1554	0	0
2024.01.18	00:00:00	1.08803	1.08808	1.08772	1.08794	667	0	50
2024.01.18	01:00:00	1.08792	1.08861	1.08792	1.08861	732	0	0
2024.01.18	02:00:00	1.08862	1.08943	1.08802	1.08940	2602	0	0
2024.01.18	03:00:00	1.08941	1.09010	1.08923	1.08961	4669	0	0
2024.01.18	04:00:00	1.08961	1.09029	1.08931	1.08935	2518	0	0
2024.01.18	05:00:00	1.08933	1.08982	1.08906	1.08954	2358	0	0
2024.01.18	06:00:00	1.08954	1.08964	1.08912	1.08943	1672	0	0
2024.01.18	07:00:00	1.08942	1.08963	1.08905	1.08949	2319	0	0
2024.01.18	08:00:00	1.08948	1.09069	1.08946	1.09041	3286	0	0
2024.01.18	09:00:00	1.09041	1.09064	1.08865	1.08882	4253	0	0
2024.01.18	10:00:00	1.08882	1.08890	1.08776	1.08798	5893	0	0
2024.01.18	11:00:00	1.08796	1.08996	1.08766	1.08847	6185	0	0
2024.01.18	12:00:00	1.08846	1.08960	1.08829	1.08950	4487	0	0
2024.01.18	13:00:00	1.08951	1.08955	1.08847	1.08892	3935	0	0
2024.01.18	14:00:00	1.08892	1.08940	1.08746	1.08774	5057	0	0
2024.01.18	15:00:00	1.08774	1.08777	1.08506	1.08525	11312	0	0
2024.01.18	16:00:00	1.08525	1.08689	1.08494	1.08596	11902	0	0
2024.01.18	17:00:00	1.08596	1.08681	1.08468	1.08521	11147	0	0
2024.01.18	18:00:00	1.08521	1.08702	1.08505	1.08620	7165	0	0
2024.01.18	19:00:00	1.08619	1.08645	1.08502	1.08597	5659	0	0
2024.01.18	20:00:00	1.08597	1.08658	1.08543	1.08638	5109	0	0
2024.01.18	21:00:00	1.08637	1.08693	1.08602	1.08617	4743	0	0
2024.01.18	22:00:00	1.08618	1.08694	1.08606	1.08690	4256	0	0
2024.01.18	23:00:00	1.08690	1.08775	1.08683	1.08754	2115	0	0
2024.01.19	00:00:00	1.08723	1.08744	1.08685	1.08710	1237	0	50
2024.01.19	01:00:00	1.08717	1.08803	1.08717	1.08799	848	0	0
2024.01.19	02:00:00	1.08799	1.08819	1.08777	1.08799	1994	0	0
2024.01.19	03:00:00	1.08802	1.08874	1.08762	1.08855	3031	0	0
2024.01.19	04:00:00	1.08853	1.08898	1.08826	1.08882	2397	0	0
2024.01.19	05:00:00	1.08883	1.08893	1.08855	1.08891	1594	0	0
2024.01.19	06:00:00	1.08891	1.08895	1.08854	1.08865	1052	0	0
2024.01.19	07:00:00	1.08865	1.08872	1.08796	1.08809	1867	0	0
2024.01.19	08:00:00	1.08810	1.08823	1.08756	1.08810	2389	0	0
2024.01.19	09:00:00	1.08812	1.08864	1.08745	1.08794	4305	0	0
2024.01.19	10:00:00	1.08794	1.08819	1.08681	1.08773	4837	0	0
2024.01.19	11:00:00	1.08771	1.08850	1.08713	1.08828	5006	0	0
2024.01.19	12:00:00	1.08826	1.08851	1.08731	1.08810	4271	0	0
2024.01.19	13:00:00	1.08811	1.08931	1.08792	1.08874	3530	0	0
2024.01.19	14:00:00	1.08873	1.08882	1.08801	1.08826	3656	0	0
2024.01.19	15:00:00	1.08827	1.08897	1.08755	1.08806	6935	0	0
2024.01.19	16:00:00	1.08806	1.08839	1.08657	1.08802	8267	0	0
2024.01.19	17:00:00	1.08832	1.08899	1.08698	1.08826	11559	0	0
2024.01.19	18:00:00	1.08826	1.08880	1.08808	1.08866	6521	0	0
2024.01.19	19:00:00	1.08867	1.08935	1.08801	1.08898	5260	0	0
2024.01.19	20:00:00	1.08898	1.08964	1.08858	1.08920	3578	0	0
2024.01.19	21:00:00	1.08921	1.08948	1.08881	1.08923	4030	0	0
2024.01.19	22:00:00	1.08923	1.08959	1.08900	1.08950	4117	0	0
2024.01.19	23:00:00	1.08950	1.08978	1.08937	1.08973	2333	0	0
2024.01.22	00:00:00	1.08927	1.08962	1.08868	1.08927	1559	0	3
2024.01.22	01:00:00	1.08923	1.08977	1.08905	1.08919	1557	0	0
2024.01.22	02:00:00	1.08917	1.09016	1.08912	1.09012	2394	0	0
2024.01.22	03:00:00	1.09012	1.09050	1.08988	1.09019	3161	0	0
2024.01.22	04:00:00	1.09019	1.09092	1.08997	1.09073	2093	0	0
2024.01.22	05:00:00	1.09074	1.09079	1.09014	1.09021	1615	0	0
2024.01.22	06:00:00	1.09020	1.09046	1.09009	1.09029	1354	0	0
2024.01.22	07:00:00	1.09029	1.09047	1.08984	1.09016	2041	0	0
2024.01.22	08:00:00	1.09016	1.09095	1.09013	1.09049	2503	0	0
2024.01.22	09:00:00	1.09049	1.09080	1.08973	1.08978	4156	0	0
2024.01.22	10:00:00	1.08976	1.09009	1.08871	1.08918	6346	0	0
2024.01.22	11:00:00	1.08916	1.09023	1.08899	1.08970	4169	0	0
2024.01.22	12:00:00	1.08969	1.08971	1.08859	1.08869	3739	0	0
2024.01.22	13:00:00	1.08868	1.08903	1.08817	1.08900	3972	0	0
2024.01.22	14:00:00	1.08899	1.08996	1.08881	1.08927	4455	0	0
2024.01.22	15:00:00	1.08925	1.08954	1.08800	1.08916	7159	0	0
2024.01.22	16:00:00	1.08916	1.08964	1.08852	1.08897	7100	0	0
2024.01.22	17:00:00	1.08895	1.08982	1.08826	1.08853	7456	0	0
2024.01.22	18:00:00	1.08853	1.08944	1.08819	1.08939	4615	0	0
2024.01.22	19:00:00	1.08939	1.09000	1.08906	1.08963	3193	0	0
2024.01.22	20:00:00	1.08963	1.08964	1.08839	1.08902	4039	0	0
2024.01.22	21:00:00	1.08902	1.08911	1.08803	1.08849	3498	0	0
2024.01.22	22:00:00	1.08850	1.08856	1.08803	1.08841	3341	0	0
2024.01.22	23:00:00	1.08841	1.08850	1.08816	1.08819	1767	0	0
2024.01.23	00:00:00	1.08806	1.08830	1.08787	1.08792	925	0	50
2024.01.23	01:00:00	1.08795	1.08817	1.08768	1.08773	913	0	0
2024.01.23	02:00:00	1.08772	1.08841	1.08757	1.08832	1626	0	0
2024.01.23	03:00:00	1.08830	1.08886	1.08766	1.08884	2509	0	0
2024.01.23	04:00:00	1.08884	1.08940	1.08850	1.08874	3378	0	0
2024.01.23	05:00:00	1.08876	1.08951	1.08854	1.08929	3077	0	0
2024.01.23	06:00:00	1.08929	1.08987	1.08917	1.08985	1613	0	0
2024.01.23	07:00:00	1.08987	1.09080	1.08969	1.09069	2263	0	0
2024.01.23	08:00:00	1.09069	1.09143	1.09016	1.09140	3772	0	0
2024.01.23	09:00:00	1.09141	1.09161	1.09039	1.09084	6092	0	0
2024.01.23	10:00:00	1.09084	1.09107	1.08925	1.08952	5494	0	0
2024.01.23	11:00:00	1.08952	1.08952	1.08837	1.08875	5203	0	0
2024.01.23	12:00:00	1.08873	1.08883	1.08675	1.08694	4828	0	0
2024.01.23	13:00:00	1.08695	1.08721	1.08602	1.08662	4966	0	0
2024.01.23	14:00:00	1.08663	1.08733	1.08604	1.08639	4709	0	0
2024.01.23	15:00:00	1.08638	1.08759	1.08638	1.08739	5963	0	0
2024.01.23	16:00:00	1.08741	1.08741	1.08485	1.08527	8354	0	0
2024.01.23	17:00:00	1.08528	1.08583	1.08216	1.08309	9426	0	0
2024.01.23	18:00:00	1.08312	1.08396	1.08258	1.08283	6571	0	0
2024.01.23	19:00:00	1.08283	1.08358	1.08243	1.08315	4718	0	0
2024.01.23	20:00:00	1.08315	1.08394	1.08303	1.08371	4336	0	0
2024.01.23	21:00:00	1.08372	1.08477	1.08358	1.08453	3566	0	0
2024.01.23	22:00:00	1.08452	1.08501	1.08436	1.08497	2999	0	0
2024.01.23	23:00:00	1.08500	1.08560	1.08483	1.08532	1740	0	0
2024.01.24	00:00:00	1.08471	1.08527	1.08440	1.08505	555	0	50
2024.01.24	01:00:00	1.08511	1.08593	1.08509	1.08573	802	0	0
2024.01.24	02:00:00	1.08575	1.08600	1.08552	1.08561	1787	0	0
2024.01.24	03:00:00	1.08561	1.08594	1.08514	1.08581	3203	0	0
2024.01.24	04:00:00	1.08581	1.08585	1.08532	1.08570	2045	0	0
2024.01.24	05:00:00	1.08570	1.08615	1.08566	1.08591	1881	0	0
2024.01.24	06:00:00	1.08591	1.08661	1.08584	1.08646	1829	0	0
2024.01.24	07:00:00	1.08645	1.08646	1.08593	1.08621	2110	0	0
2024.01.24	08:00:00	1.08621	1.08666	1.08609	1.08635	2471	0	0
2024.01.24	09:00:00	1.08632	1.08795	1.08604	1.08734	5297	0	0
2024.01.24	10:00:00	1.08735	1.08799	1.08626	1.08697	7862	0	0
2024.01.24	11:00:00	1.08705	1.09079	1.08696	1.09028	7573	0	0
2024.01.24	12:00:00	1.09027	1.09049	1.08932	1.08978	4808	0	0
2024.01.24	13:00:00	1.08978	1.09016	1.08910	1.08927	4346	0	0
2024.01.24	14:00:00	1.08927	1.08993	1.08875	1.08948	4719	0	0
2024.01.24	15:00:00	1.08948	1.09271	1.08936	1.09250	8654	0	0
2024.01.24	16:00:00	1.09249	1.09324	1.09017	1.09032	11010	0	0
2024.01.24	17:00:00	1.09035	1.09077	1.08933	1.09008	11688	0	0
2024.01.24	18:00:00	1.09009	1.09055	1.08905	1.09005	8671	0	0
2024.01.24	19:00:00	1.09005	1.09087	1.08954	1.09054	4505	0	0
2024.01.24	20:00:00	1.09054	1.09061	1.08903	1.08927	6032	0	0
2024.01.24	21:00:00	1.08926	1.08933	1.08813	1.08885	5076	0	0
2024.01.24	22:00:00	1.08884	1.08905	1.08792	1.08800	4141	0	0
2024.01.24	23:00:00	1.08800	1.08847	1.08778	1.08844	1725	0	0
2024.01.25	00:00:00	1.08826	1.08842	1.08785	1.08832	394	0	50
2024.01.25	01:00:00	1.08830	1.08862	1.08811	1.08811	836	0	0
2024.01.25	02:00:00	1.08812	1.08813	1.08723	1.08743	2703	0	0
2024.01.25	03:00:00	1.08743	1.08788	1.08702	1.08776	3739	0	0
2024.01.25	04:00:00	1.08778	1.08800	1.08749	1.08772	2258	0	0
2024.01.25	05:00:00	1.08773	1.08820	1.08773	1.08779	1608	0	0
2024.01.25	06:00:00	1.08778	1.08814	1.08743	1.08756	1290	0	0
2024.01.25	07:00:00	1.08755	1.08789	1.08748	1.08782	1498	0	0
2024.01.25	08:00:00	1.08782	1.08866	1.08755	1.08861	2310	0	0
2024.01.25	09:00:00	1.08861	1.08915	1.08841	1.08878	3496	0	0
